id,line,name,lat,lng,google_place_id,google_place_name,google_address,google_lat,google_lng
274,"01호선","월계",37.633212,127.058831,"ChIJmX2GJ-e7fDURj23RD2ALfKo","월계","서울특별시 월계3동",37.633122,127.058854
275,"01호선","녹천",37.644799,127.051269,"ZERO_RESULTS",,,,
276,"01호선","창동",37.653166,127.047731,"ChIJmWqVUE65fDURxsYnHd9VFjE","창동민자역사 아레나 x 스퀘어","서울특별시 창동 135번지",37.65276,127.047945
277,"수인분당선","선릉",37.504503,127.049008,"ChIJvZchkQ-kfDUR0-rnxf1OUls","선릉","서울특별시 역삼동",37.504487,127.048957
278,"수인분당선","한티",37.496237,127.052873,"ZERO_RESULTS",,,,
279,"수인분당선","도곡",37.490858,127.055381,"ChIJs14TTaemfDURtIzTFjCxo20","도곡","서울특별시 도곡2동",37.490892,127.055349
280,"수인분당선","구룡",37.486839,127.058856,"ZERO_RESULTS",,,,
281,"수인분당선","개포동",37.489116,127.06614,"ChIJR7oFtiCkfDURKEpSyMzBshg","개포동","서울특별시 강남구 개포2동",37.489182,127.066496
282,"수인분당선","대모산입구",37.491373,127.07272,"ChIJZ2pMXS-kfDUR0U_FcfG_Ovc","대모산입구","서울특별시 일원2동",37.491375,127.072761
283,"수인분당선","왕십리",37.561533,127.037732,"ChIJaWenQVijfDURn0RpYmEzwks","왕십리","서울특별시 행당동",37.561949,127.038485
284,"수인분당선","수서",37.487371,127.10188,"ZERO_RESULTS",,,,
285,"수인분당선","복정",37.470047,127.126662,"ChIJg37DDlavfDURnK06b8g9AWo","복정","서울특별시 문정2동",37.471209,127.126777
286,"01호선","신길",37.517122,126.917169,"ZERO_RESULTS",,,,
287,"경의선","중랑",37.594917,127.076116,"ChIJd7_LYAe7fDUR5movXirsxf4","중랑","서울특별시 중랑구 중화2동",37.594904,127.075833
288,"경의선","상봉",37.596362,127.085032,"ChIJYeKSnlO6fDURtWcsuOZ7AbM","상봉","서울특별시 상봉1동",37.5972353,127.0859765
289,"경의선","망우",37.59955,127.091909,"ZERO_RESULTS",,,,
290,"경의선","양원",37.606596,127.107906,"ZERO_RESULTS",,,,
291,"경의선","구리",37.603392,127.143869,"ChIJ4a0iO7SwfDURgHrjKTFHBFc","구리","구리시 동구동",37.6033064,127.1432928
292,"경의선","도농",37.608806,127.161153,"ChIJx7-jDi-3fDURfpY2-ubcW94","도농","남양주시 도농동",37.608763,127.161123
293,"경의선","양정",37.60533,127.19364,"ZERO_RESULTS",,,,
294,"경의선","덕소",37.586781,127.208832,"ZERO_RESULTS",,,,
295,"경의선","도심",37.579622,127.222672,"ZERO_RESULTS",,,,
296,"경의선","팔당",37.547371,127.243939,"ZERO_RESULTS",,,,
297,"경의선","운길산",37.554669,127.310115,"ChIJhev4xFpLYzURibp5hf3xzW4","운길산역","남양주시 조안면",37.554742,127.309937
298,"경의선","양수",37.545981,127.329098,"ZERO_RESULTS",,,,
299,"경의선","신원",37.525545,127.372921,"ZERO_RESULTS",,,,
300,"경의선","응봉",37.549946,127.034538,"ChIJSZ0xBmSjfDURA1QgIXEz3N8","응봉","서울특별시 응봉동",37.5504328,127.0348241
301,"경의선","국수",37.516169,127.399367,"ChIJazX7j0tJYzURI3BhqiAGPyI","국수","양평군 양서면",37.516196,127.399461
302,"경의선","아신",37.51382,127.443173,"ZERO_RESULTS",,,,
303,"경의선","오빈",37.506062,127.473868,"ChIJ2dkCLiJGYzURrcVgmsBK2U0","오빈","양평군 양평읍",37.506129,127.473804
304,"경의선","양평",37.525648,126.885778,"ChIJQakqgmxGYzURzWAmKiGNdMw","양평","양평군 양평읍",37.4927315,127.4918245
305,"경의선","원덕",37.468672,127.547076,"ChIJ0w-s7rFGYzURcSyNQzYxROA","원덕역","양평군 양평읍",37.4685731,127.5471595
306,"경의선","용문",37.48223,127.594647,"ZERO_RESULTS",,,,
307,"경의선","지평",37.476444,127.629617,"ZERO_RESULTS",,,,
308,"경의선","서울",37.554648,126.972559,"ChIJA3CU42aifDURaq-3csGXvuc","서울역","서울특별시 중구 소공동 세종대로18길 2",37.555946,126.972317
309,"경의선","신촌",37.555134,126.936893,"ChIJ0RGmEpCYfDURAziCwM4_WcU","신촌","서울특별시 신촌동",37.559771,126.942367
310,"경의선","효창공원앞",37.539261,126.961351,"ChIJ9WL5jQ6ifDURfMYTpPnvfq4","효창공원앞","서울특별시 용문동",37.539298,126.961356
311,"경의선","공덕",37.544018,126.951592,"ChIJJ96OJ6GYfDURsi-MlTErH40","공덕","서울특별시 공덕동",37.544359,126.9507534
312,"경의선","홍대입구",37.557192,126.925381,"ChIJExW378KYfDUR8aFijbcqirQ","홍대입구","서울특별시 서교동",37.5581082,126.9259574
313,"경의선","수색",37.580842,126.895611,"ChIJFW1z56qZfDURHSNsn5y93N4","증산","서울특별시 증산동",37.583942,126.909704
314,"경의선","화전",37.602888,126.868387,"ChIJ2Y7Q2CmafDURAPKwt8gJdI8","Hwajeon","고양시 화전동",37.602908,126.868386
315,"경의선","강매",37.612314,126.843223,"ZERO_RESULTS",,,,
316,"경의선","행신",37.612102,126.834146,"ChIJITDuW1KafDUR4jx4M6x9E2g","행신","고양시 행신2동",37.612119,126.834317
317,"경의선","능곡",37.618808,126.820783,"ChIJowxTs_6afDURPaiuHvreUrI","능곡","고양시 행주동",37.618752,126.820863
318,"경의선","곡산",37.645676,126.801762,"ZERO_RESULTS",,,,
319,"경의선","풍산",37.672346,126.786243,"ChIJyQDTRQOQfDURbJGgtmH6ddc","풍산","고양시 풍산동",37.672185,126.786374
320,"경의선","일산",37.682077,126.769846,"ChIJ8waQa--PfDURUDVOWsphfuc","일산","고양시 일산동",37.6822263,126.7695264
321,"경의선","탄현",37.694023,126.761086,"ChIJGapAj8CPfDURyWKXrYOx70U","탄현","고양시 탄현동",37.6941135,126.7610753
322,"경의선","운정",37.725826,126.767257,"ChIJL3RNIRaOfDURt3WGZnsf59s","운정","파주시 야당동",37.725451,126.767096
323,"경의선","금릉",37.751322,126.765347,"ChIJ0-BNJ-SNfDUR8Cs58vGzpII","금릉","파주시 금촌2동",37.751306,126.765422
324,"경의선","월롱",37.796188,126.792587,"ZERO_RESULTS",,,,
325,"경의선","파주",37.815298,126.792783,"ChIJFfBQ11HtfDURMcT7gCHZxEc","파주","경기도 파주시 파주읍 통일로",37.815402,126.792448
326,"경의선","문산",37.854619,126.788047,"ZERO_RESULTS",,,,
327,"경의선","임진강",37.8888842,126.7453083,"ZERO_RESULTS",,,,
328,"경춘선","광운대",37.623632,127.061835,"ChIJCXfWAMK7fDURDZFQ4dy-5R0","광운대","서울특별시 노원구 월계1동",37.6234616,127.0615573
329,"경춘선","청량리",37.580178,127.046835,"ChIJM2j8Blu7fDUR_dkwN-T660Y","청량리","서울특별시 전농1동",37.580229,127.0481242
330,"경춘선","회기",37.58946,127.057583,"ChIJCxR7T2y7fDURYRnVdmREfHc","회기","서울특별시 휘경1동",37.589686,127.0578
331,"경춘선","상봉",37.596362,127.085032,"ChIJYeKSnlO6fDURtWcsuOZ7AbM","상봉","서울특별시 상봉1동",37.5972353,127.0859765
332,"경춘선","망우",37.59955,127.091909,"ChIJN7N7wk-6fDURcptA_-MyIQ8","망우","서울특별시 상봉1동",37.599295,127.092336
333,"경춘선","신내",37.612887,127.103218,"ChIJQbQaSz26fDURkrP-mdbmlBY","신 내역","서울특별시 망우본동",37.6126681,127.1032127
334,"경춘선","갈매",37.634118,127.114757,"ChIJqzHifei5fDURiitjKx7Ge8w","갈매","구리시 갈매동",37.634143,127.114822
335,"경춘선","별내",37.64202,127.12684,"ChIJoY9UFX23fDUR7TlaBIlsvzQ","별내역","남양주시 별내동",37.642271,127.127439
336,"경춘선","퇴계원",37.648311,127.143952,"ChIJy1w3zp63fDUR098ITB5t1PE","퇴계원역","남양주시 퇴계원면",37.648346,127.144032
337,"경춘선","사릉",37.65108,127.176933,"ChIJv00BOTa2fDURwhDabR9kUM8","사릉","남양주시 진건읍",37.651146,127.17684
338,"경춘선","평내호평",37.653225,127.244493,"ChIJnZYiS2XKfDUREwoxsXHOW4g","평내호평역","경기도 남양주시 평내동",37.6532888,127.2443983
339,"경춘선","마석",37.652782,127.311767,"ChIJSQJR6iY1YzURaLcjkNesxt4","마석","남양주시 화도읍",37.6523491,127.3116249
340,"경춘선","대성리",37.684071,127.379319,"ChIJASZe4uAzYzURTndOafa6i38","대성리","가평군 청평면",37.68386599999999,127.379509
341,"경춘선","청평",37.735488,127.42661,"ChIJi-T-3cwvYzURCJih1ep9MJs","청평","가평군 청평면",37.73546899999999,127.426589
342,"경춘선","상천",37.770246,127.454821,"ChIJ7z_wV0IvYzURgXP5kLg1JyU","상천역","가평군 청평면",37.770405,127.4542002
343,"경춘선","가평",37.814536,127.510739,"ZERO_RESULTS",,,,
344,"경춘선","굴봉산",37.832067,127.557695,"ChIJke2Rk03fYjURBU_qyiGc3vk","굴봉산","춘천시 남산면",37.832088,127.557755
345,"경춘선","백양리",37.830779,127.58933,"ChIJ7cLMXgzfYjURDSRcJTggcPw","백양리","강원도 춘천시 남산면 북한강변길 690",37.830883,127.589108
346,"경춘선","강촌",37.805723,127.634146,"ChIJqamfk-PfYjURphro1mkd5P0","강촌","강원도 춘천시 남산면 강촌로 150",37.805727,127.634058
347,"경춘선","김유정",37.818466,127.71434,"ChIJdR0pX13hYjURa7M6rZ64PJM","김유정역","춘천시 신동면",37.818365,127.714198
348,"경춘선","남춘천",37.864007,127.723792,"ChIJEbHv4SnkYjURtZZt4buyR-w","남춘천역","춘천시 퇴계동",37.8640817,127.723753
349,"01호선","석계",37.614805,127.065851,"ChIJzwwiIL-7fDURgGnuRMEqK6k","석계","서울특별시 월계3동",37.615049,127.065683
350,"경의선","서강대",37.551881,126.935711,"ChIJWVfqVL6YfDURvIeuRTct7Fc","서강대","서울특별시 대흥동",37.552167,126.935445
351,"경의선","백마",37.658239,126.794461,"ZERO_RESULTS",,,,
352,"경의선","야당",37.712327,126.761356,"ZERO_RESULTS",,,,
353,"경의선","금촌",37.766217,126.774644,"ZERO_RESULTS",,,,
354,"경춘선","금곡",37.637382,127.207853,"ChIJ3S9x8nS2fDURitIJpb5zu0Q","금곡","남양주시 금곡동",37.637364,127.20762
355,"경춘선","천마산",37.658978,127.285379,"ChIJbeqvYdrKfDURTkz0UOerfag","천마산","남양주시 화도읍",37.65899539999999,127.2857308
356,"01호선","봉명",36.801215,127.135763,"ChIJdQkg0gQoezURs-y5QTV50MY","봉명","천안시 봉명동",36.80146,127.136151
357,"01호선","쌍용",36.7929093,127.1179293,"ZERO_RESULTS",,,,
358,"01호선","아산",36.792053,127.104361,"ChIJGz6YqBTYejURakN978hN_SI","아산","아산시 배방읍",36.792097,127.104556
359,"01호선","배방",36.777629,127.052991,"ChIJT7fA3DrZejURkY-R8XJ__f8","배방역","충청남도 아산시 배방읍 온천대로 1967",36.777592,127.052842
360,"01호선","온양온천",36.780483,127.003249,"ChIJ82Zy147eejURFiNE8QDCWqc","온양온천","아산시 온천동",36.780542,127.003178
361,"01호선","신창",36.769502,126.951108,"ZERO_RESULTS",,,,
362,"04호선","경마공원",37.443885,127.007888,"ChIJKfUhs5qgfDURpjc7hGLswKE","경마공원","과천시 과천동",37.443996,127.007914
363,"04호선","대공원",37.435675,127.006523,"ChIJ47ZfoIKgfDUROYz7zhDUhEI","대공원고가교","경기도 과천시 막계동",37.435733,127.006489
364,"04호선","과천",37.433021,126.996568,"ChIJD8XmdoJfezURoiYoWaaBZ5I","과천역","과천시 별양동",37.433172,126.996388
365,"04호선","정부과천청사",37.426513,126.98978,"ChIJrwr9D5lfezUR5O0lWngwvT4","정부과천청사","경기도 과천시 중앙동 중앙로",37.426532,126.98973
366,"04호선","인덕원",37.401553,126.976715,"ZERO_RESULTS",,,,
367,"04호선","평촌",37.394287,126.963883,"ChIJswwjOhheezURdohxxPdn2JY","평촌","안양시 관양동",37.394355,126.963894
368,"04호선","범계",37.389793,126.950806,"ChIJB2uQ76hgezURDQ6g5q6RdRc","범계","경기도 안양시 동안구 범계동",37.389792,126.950766
369,"경강선","삼동",37.409522,127.20336,"ChIJ81RD4nqpfDURUVc3SXDJ3Wo","삼동","광주시 중대동",37.408737,127.203461
370,"경강선","경기광주",37.399907,126.630347,"ChIJYfIoYKCrfDURR5fbpNyL0hY","경기광주","광주시 역동",37.398924,127.253313
371,"경강선","초월",37.374419,127.299,"ChIJ_03OWNJUYzURiGvlVHhLn14","초월","광주시 초월읍",37.373394,127.30001
372,"경강선","곤지암",37.351315,127.34674,"ChIJqQMHcVNUYzURd2gWd4z_r18","곤지암","광주시 곤지암읍",37.350529,127.3462
373,"경강선","신둔도예촌",37.317185,127.40476,"ChIJX76qi0JWYzURzu-yXymf5QY","신둔도예촌","이천시 신둔면",37.315568,127.405237
374,"경강선","이천",37.265579,127.44226,"ZERO_RESULTS",,,,
375,"경강선","부발",37.260192,127.490277,"ZERO_RESULTS",,,,
376,"경강선","여주",37.282701,127.628607,"ZERO_RESULTS",,,,
377,"01호선","구로",37.503039,126.881966,"ZERO_RESULTS",,,,
378,"01호선","가산디지털단지",37.481072,126.882343,"ChIJd-O5jR2efDURymHt8lXACFY","가산디지털단지","서울특별시 가리봉동",37.48144,126.882652
379,"01호선","금천구청",37.455626,126.89398,"ChIJIbB5375hezURTP80k1k9UMo","금천구청","서울특별시 금천구 시흥1동 시흥대로63길 91",37.455652,126.894009
380,"01호선","관악",37.419232,126.908706,"ChIJdQTCXx5hezUR_7FAb7GmvFY","관악","안양시 석수1동",37.419588,126.908491
381,"01호선","안양",37.401592,126.922874,"ChIJ5TeXWcVgezURRPT8c3SQ1DQ","안양","안양시 안양동",37.401938,126.922661
382,"01호선","명학",37.384653,126.935433,"ChIJfXSOsktnezURC0Zm2v6ns5U","명학","경기도 안양시 만안구 안양동 1163-1",37.385181,126.9354047
383,"01호선","금정",37.372221,126.943429,"ZERO_RESULTS",,,,
384,"01호선","의왕",37.320852,126.948217,"ChIJpZ3y1_BnezURlvfy55TghL0","의왕","의왕시 부곡동",37.32041,126.948113
385,"01호선","성균관대",37.300349,126.97075,"ChIJhct_r7RCezURyOZclqxEigQ","성균관대역","수원시 율천동",37.300316,126.971163
386,"경의선","디지털미디어시티",37.576646,126.900984,"ChIJX-YLTAWZfDURvcJAkKtyW1I","디지털미디어시티","서울특별시 상암동",37.576422,126.901217
387,"경춘선","춘천",37.885054,127.717023,"ZERO_RESULTS",,,,
388,"04호선","선바위",37.451673,127.002303,"ChIJtdt5-YugfDURKxJfWU3S_ys","선바위","과천시 과천동",37.451863,127.002179
389,"01호선","석수",37.435047,126.902295,"ChIJEaeFugdhezUR67mj16OXZcM","석수","경기도 안양시 만안구 석수동 경수대로 1431",37.435171,126.902248
390,"01호선","화서",37.283862,126.989627,"ChIJ8wYyfNpCezURvZEWe50ivcw","화서역","수원시 화서동",37.283999,126.989586
391,"01호선","수원",37.265974,126.999874,"ChIJK63NnBVDezURNMbrCSZeWMU","매교역","수원시 매교동",37.265512,127.015717
392,"01호선","독산",37.466613,126.889249,"ZERO_RESULTS",,,,
393,"01호선","세류",37.245025,127.013222,"ChIJ7wSmUKFDezURa75p0mKnF8U","세류","경기도 수원시 권선구 세류2동 정조로 387",37.2443116,127.0141262
394,"01호선","병점",37.207503,127.032731,"ChIJx4roQ_xDezUR1BZTx5ArI6k","병점","화성시 진안동",37.20685,127.033266
395,"01호선","세마",37.187533,127.04318,"ZERO_RESULTS",,,,
396,"01호선","오산대",37.168953,127.063197,"ChIJqb1GkulGezURFsjCaIP2qFI","오산대역","오산시 수청동",37.169296,127.063103
397,"01호선","송탄",37.075696,127.054301,"ChIJdYtfMTs5ezUR2tcUsBXzQIE","송탄","평택시 지산동",37.075512,127.054383
398,"01호선","서정리",37.056496,127.052819,"ChIJWTM65lo5ezURxYgu3_EnSpI","서정리","평택시 서정동",37.0566271,127.0532698
399,"01호선","평택",36.990726,127.085159,"ZERO_RESULTS",,,,
400,"01호선","성환",36.916076,127.126964,"ChIJw9jWQYcvezURze7yUjl6cxU","성환","천안시 성환읍",36.9156969,127.1270306
401,"01호선","직산",36.870593,127.143904,"ChIJwUoe20svezURLNhpzmWQW8c","직산","천안시 직산읍",36.870892,127.143789
402,"01호선","두정",36.833705,127.14896,"ChIJtd57E_MoezURWN1Hd6iRc3k","두정","천안시 두정동",36.8330178,127.1490986
403,"01호선","천안",36.810005,127.146826,"ZERO_RESULTS",,,,
404,"01호선","광명",37.416182,126.884466,"ChIJV5ttDEZhezURoNkwRVfNXyE","광명역","-dong, 소하2동 광명시 경기도",37.416481,126.884791
405,"04호선","산본",37.358101,126.933274,"ChIJN135MXNnezURpDAes8SPICQ","산본역","군포시 산본동",37.358028,126.932983
406,"04호선","대야미",37.328467,126.917332,"ChIJR2W3ktFnezUR_axDswjh3Qs","대야미","군포시 대야미동",37.328007,126.916914
407,"04호선","반월",37.312212,126.903524,"ZERO_RESULTS",,,,
408,"04호선","상록수",37.302795,126.866489,"ChIJY7um7CpvezURmuOtEHDhUec","상록수","안산시 일동",37.302854,126.86661
409,"04호선","한대앞",37.309689,126.85344,"ChIJoZak7CZvezURtK6B0tcpQOE","한대앞","안산시 이동",37.309484,126.853883
410,"04호선","중앙",37.315941,126.838573,"ChIJAd7ifRxvezURCk5OoBrIWCw","중앙역","경기도 안산시 단원구 고잔동",37.316036,126.838974
411,"04호선","고잔",37.316777,126.823249,"ChIJzfdg2FRuezURpQBEd7ombM8","고잔","안산시 호수동",37.3168267,126.8230369
412,"04호선","초지",37.320646,126.805913,"ChIJbyDIUkpuezUR3t3tis576cg","초지역","안산시 초지동",37.32054040000001,126.8062369
413,"04호선","안산",37.327082,126.788532,"ChIJ91tqXCxuezURPpAVm7zJJcA","안산역","안산시 원곡본동",37.326801,126.789239
414,"04호선","신길온천",37.338212,126.765844,"ChIJOQngNDNwezURzLBkZxJnM-Q","신길온천","안산시 신길동",37.337476,126.767341
415,"04호선","정왕",37.351735,126.742989,"ChIJeUaSlVZwezURv0wEkfR7WJo","정왕","시흥시 정왕본동",37.351828,126.742858
416,"04호선","오이도",37.362357,126.738714,"ZERO_RESULTS",,,,
417,"04호선","수리산",37.349801,126.925365,"ChIJo6wGmqZnezURJd1EECvrFAI","수리산","군포시 수리동",37.350609,126.925622
418,"수인선","오이도",37.362357,126.738714,"ZERO_RESULTS",,,,
419,"01호선","개봉",37.494594,126.85868,"ChIJucvhGPqdfDURWz-Ki5BiIpQ","개봉역","서울특별시 개봉1동",37.494546,126.859157
420,"01호선","오류동",37.494526,126.845365,"ChIJpVS0ZHViezURdGwibeL5kxY","오류동","서울특별시 오류2동",37.494416,126.84475
421,"01호선","역곡",37.485178,126.811502,"ChIJtdTaTOxiezURLnvLYPtf5os","역곡","부천시 역곡동",37.4851398,126.8116223
422,"01호선","군포",37.35356,126.948462,"ChIJDYfLfHtnezURil0fvISf-xs","군포역","군포시 군포1동",37.354006,126.948539
423,"01호선","당정",37.344285,126.948345,"ChIJp2E2L4JnezUR20rJmLg9bQk","당정역","군포시 군포1동",37.34338899999999,126.948401
424,"01호선","서동탄",37.195504,127.051672,"ChIJm6BVzqdGezURs5jmoQnmQg8","서동탄역","경기도 화성시 능동 697-13",37.195683,127.051904
425,"01호선","부천",37.48405,126.782686,"ChIJRwWzpdRiezURgjzbiQioWtg","부천 다방","경기도 부천시 소사구 괴",37.484085,126.782803
426,"01호선","송내",37.4876,126.753664,"ChIJjRRYu-N8ezUR9-zvFOtVZbY","송내","부천시 송내동",37.487646,126.752854
427,"01호선","부평",37.489493,126.724805,"ChIJpRxsS0R8ezURwHfaIhZd9Ko","부평","인천광역시 부평동",37.489481,126.724517
428,"01호선","백운",37.483664,126.707704,"ChIJpRxsS0R8ezURwHfaIhZd9Ko","부평","인천광역시 부평동",37.489481,126.724517
429,"01호선","주안",37.464941,126.679923,"ZERO_RESULTS",,,,
430,"01호선","제물포",37.466769,126.656666,"ChIJt7U6xR55ezURNEFb_9ow2fg","제물포","인천광역시 중구 항동7가",37.4668431,126.6569666
431,"01호선","동인천",37.475276,126.632802,"ChIJfWyjFut4ezURoQ7l3X2MK9I","동인천","인천광역시 인현동",37.475427,126.632614
432,"01호선","인천",37.476691,126.616936,"ChIJf2yIGZt4ezUR42Mac9P-DxI","인천역","인천광역시 중구 북성동 제물량로 269",37.47637700000001,126.616952
433,"01호선","구일",37.496756,126.870793,"ChIJofwcQQiefDURywRoueO_rlI","구일","서울특별시 구로구 구로1동",37.496261,126.86959
434,"01호선","소사",37.482753,126.79544,"ChIJByy9A9tiezUR30qYDEII6vk","소사","부천시 소사동",37.48277,126.795737
435,"01호선","부개",37.488418,126.74109,"ChIJ6Z-a-fh8ezURKhc_uFUCz2A","부개","인천광역시 부개동",37.488474,126.740707
436,"01호선","간석",37.464737,126.694181,"ChIJbcWiSVh5ezUReaLM-CdkyVE","간석","인천광역시 간석4동",37.464701,126.693423
437,"01호선","도원",37.468446,126.642706,"ChIJ6T6amuV4ezURE2ajrlRNGcg","도원","인천광역시 숭의동",37.46871,126.642611
438,"01호선","온수",37.492258,126.823388,"ChIJkz7xa4hiezURkQM-8JEAxqs","온수","서울특별시 구로구 온수동 경인로3길 지하 64",37.4924845,126.8240842
439,"01호선","중동",37.486562,126.764843,"ChIJe9dqpyB9ezUR_ig9f9xRhac","중동역 ✓","부천시 상동",37.486675,126.76449
440,"수인분당선","서울숲",37.543617,127.044707,"ZERO_RESULTS",,,,
441,"수인분당선","압구정로데오",37.527381,127.040534,"ChIJX4gGfXikfDURPO0YAKh1j40","압구정로데오","서울특별시 신사동",37.527394,127.040572
442,"수인분당선","강남구청",37.517186,127.04128,"ZERO_RESULTS",,,,
443,"수인분당선","선정릉",37.51098,127.043593,"ChIJm3PyxAukfDURBNY7nKP9hPA","선정릉","서울특별시 역삼동",37.5102747,127.0438167
444,"수인분당선","가천대",37.448605,127.126697,"ZERO_RESULTS",,,,
445,"수인분당선","태평",37.440019,127.127709,"ZERO_RESULTS",,,,
446,"수인분당선","모란",37.43213,127.129087,"ZERO_RESULTS",,,,
447,"수인분당선","야탑",37.411185,127.128715,"ChIJb3SX4XSofDURkMRiEPLn1ac","야탑역","경기도 성남시 분당구 야탑동 성남대로 903",37.41132,127.128674
448,"수인분당선","서현",37.385126,127.123592,"ChIJ4XaL2AJYezURF5OdFr3cZOQ","서현","경기도 성남시 분당구 서현1동 성남대로 지하 601",37.384994,127.123402
449,"수인분당선","수내",37.378455,127.114322,"ChIJ3dbD5BdYezURWwQ7TEAnDh0","수내역","성남시 수내1동",37.378442,127.11423
450,"수인분당선","정자",37.36706,127.108105,"ChIJ4fFUOzRYezUR30DZGgtr5Us","정자","경기도 성남시 분당구 정자동 176-1",37.366163,127.108088
451,"수인분당선","미금",37.350077,127.10891,"ZERO_RESULTS",,,,
452,"수인분당선","이매",37.396104,127.12827,"ZERO_RESULTS",,,,
453,"수인분당선","신갈",37.286102,127.111313,"ZERO_RESULTS",,,,
454,"수인분당선","상갈",37.26181,127.108847,"ZERO_RESULTS",,,,
455,"수인분당선","청명",37.259489,127.078934,"ChIJQQ_L9NREezURlkChjZ95bgU","청명","수원시 영통동",37.2595832,127.0790738
456,"수인분당선","영통",37.251568,127.071394,"ZERO_RESULTS",,,,
457,"수인분당선","망포",37.245795,127.057353,"ChIJtVjs8pNEezURbeJHXAOpGZg","망포","경기도 수원시 영통구 지하 덕영대로 1520",37.245807,127.057375
458,"수인분당선","매탄권선",37.252759,127.040566,"ChIJqZ_qBJ5EezURAnq5Ye61gow","매탄권선","수원시 매탄3동",37.252704,127.040661
459,"수인분당선","수원시청",37.261911,127.030736,"ChIJMaqjFV1DezURVdCBFD1ow74","수원 시청역","경기도 수원시 권선구 권선1동",37.261851,127.031121
460,"수인분당선","매교",37.265481,127.015678,"ChIJK63NnBVDezURNMbrCSZeWMU","매교역","수원시 매교동",37.265512,127.015717
461,"수인선","달월",37.379681,126.745177,"ChIJrSBeIHlwezURwnYaL4EGruI","달월역","시흥시 군자동",37.380008,126.745449
462,"수인선","월곶",37.391769,126.742699,"ZERO_RESULTS",,,,
463,"경강선","세종대왕릉",37.295309,127.570938,"ChIJqyIASqNeYzURlvONPrKDJBA","세종대왕릉","여주군 능서면",37.293638,127.570776
464,"01호선","오산",37.145885,127.06672,"ChIJYeAIVRdHezUR18xKxmKnvf4","오산","오산시 오산동",37.145398,127.066706
465,"01호선","진위",37.109447,127.062278,"ChIJlanV9pc4ezURDwXZaKrRX5Y","진위","평택시 진위면",37.109779,127.062351
466,"01호선","동암",37.471408,126.702896,"ChIJA52Pm_h7ezURlfhnoBUcrJ8","동암","인천광역시 남동구 만수6동 남동구 청역",37.470882,126.702898
467,"01호선","도화",37.46607,126.668672,"ChIJpVBf_T15ezURBq8AwZcPvxk","도화","인천광역시 남구 도화2.3동 668",37.466128,126.6685204
468,"수인분당선","구성",37.298969,127.105664,"ZERO_RESULTS",,,,
469,"수인선","소래포구",37.40095,126.733522,"ChIJGQI9U2F6ezUR1M6fgPmEAl8","소래포구역","인천광역시 논현1동",37.400975,126.733547
470,"수인선","인천논현",37.400614,126.722478,"ChIJDYOhe_h5ezURWqAFQmpEOwo","남동인더스파크역","인천광역시 논현고잔동",37.4077668,126.6953557
471,"수인선","호구포",37.401637,126.708627,"ChIJz9uhGQ96ezURWRP_aSVq5ts","호구포","인천광역시 논현2동",37.401634,126.708696
472,"수인선","남동인더스파크",37.407722,126.695216,"ChIJDYOhe_h5ezURWqAFQmpEOwo","남동인더스파크역","인천광역시 논현고잔동",37.4077668,126.6953557
473,"수인선","원인재",37.412603,126.687389,"ZERO_RESULTS",,,,
474,"수인선","연수",37.417804,126.67894,"ZERO_RESULTS",,,,
475,"수인선","송도",37.428514,126.657772,"ZERO_RESULTS",,,,
476,"수인선","인하대",37.448493,126.649619,"ChIJQ4XSn1N4ezURN_p2WCoP0-4","인하대","인천광역시 용현1.4동",37.4482422,126.6499823
477,"수인선","숭의",37.460789,126.638297,"ChIJozWL8fZ4ezURH6C_GfRGjWg","숭의","인천광역시 숭의동",37.460889,126.638083
478,"수인선","인천",37.476691,126.616936,"ChIJf2yIGZt4ezUR42Mac9P-DxI","인천역","인천광역시 중구 북성동 제물량로 269",37.47637700000001,126.616952
479,"01호선","방학",37.667503,127.044273,"ChIJ43-07TO5fDUR5LoK_UgyTzY","방학","서울특별시 방학1동",37.667401,127.044357
480,"01호선","도봉",37.679563,127.045595,"ChIJAbyfIKq-fDUR58xJIqRmVTU","쌍문","서울특별시 창동",37.64861,127.034689
481,"01호선","도봉산",37.689313,127.046222,"ChIJW3EpBc64fDURDgUtyj1pBu0","도봉산","서울특별시 도봉동",37.689552,127.046063
482,"01호선","망월사",37.709914,127.047455,"ChIJ494Q6K64fDURrh_G9OW-TdA","망월사","의정부시 호원동",37.710507,127.04738
483,"01호선","회룡",37.724846,127.046895,"ChIJG1Q8ulHHfDURpsVC_py_z1o","회룡","의정부시 호원동",37.724045,127.047339
484,"01호선","의정부",37.738415,127.045958,"ChIJI4fzmTbHfDURoSybmAsHG1c","의정부","의정부시 의정부동",37.7387295,127.0458908
485,"01호선","가능",37.748577,127.044213,"ChIJr8OqFSzHfDURnTSdVSpL9EA","가능","의정부시 가능1동",37.74837,127.044272
486,"01호선","양주",37.774381,127.044708,"ChIJ22I427XGfDUR6_4zZpsJOMQ","양주역","양주시 남방동",37.77429,127.044741
487,"01호선","덕계",37.818486,127.056486,"ChIJHxDmUmHEfDURxl7vlAVRlzs","덕계","양주시 덕계동",37.818769,127.056698
488,"01호선","덕정",37.843188,127.061277,"ChIJHfHWn8DEfDURy_272t1j61M","덕정","경기도 동두천시 지행동",37.843224,127.061533
